GENE,Human,Chimpanzee,Gorilla,Macaque,Marmoset,Mouse Lemur,Rat,Mouse,Rabbit,Cow,Pig,Cat,Microbat,Horse,Opossum,Platypus,Chicken,Zebra Finch,Chinese softshell turtle,Anole lizard,Xenopus,Medaka,Tetraodon,Fugu,Cod,Zebrafish,Spotted gar,Lamprey,C.savignyi,C.intestinalis,Fruitfly,C. elegans,S. cerevisiae
ZNF224#ENSG00000267680,100,99.6,0,94.8,0,51.1,0,0,0,0,0,18.2,0,49.9,43,0,0,0,0,39.7,0,14.3,0,0,15.1,14.6,0,0,0,0,14.3,0,
ZNF284#ENSG00000186026,100,92.4,0,93.4,0,74.9,0,0,0,0,0,19.1,0,50.6,44.4,0,0,0,0,38.1,0,13.2,0,0,14.5,16.4,0,0,0,0,13,0,
ZNF225#ENSG00000256294,100,99.2,91.9,95.3,0,73.5,0,0,0,0,0,17.3,0,46.7,43.1,0,0,0,0,38.5,0,13.5,0,0,14.6,13.9,0,0,0,0,13.3,0,
ZNF229#ENSG00000278318,100,88.2,96.7,82.9,0,79.5,0,0,0,0,0,72.8,0,71.9,41.9,0,0,0,0,36.2,0,12,0,0,13.3,13.2,0,0,0,0,11.6,0,
ZNF581#ENSG00000171425,100,87.8,100,95.9,0,82.2,0,0,0,81.2,0,69,0,87.3,58.4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,21.8,26.9,20.8,
ZNF235#ENSG00000159917,100,99.1,98.6,97,0,93.1,0,74.1,71.3,80.1,74,0,0,86.9,46.6,0,0,0,0,39.4,0,14,0,0,15.2,15.2,0,0,0,0,14,0,
ZNF483#ENSG00000173258,100,99.7,99.7,95.8,0,0,49.6,48.9,0,74.6,0,24.5,19.2,75,33.9,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF285#ENSG00000267508,100,96.1,94.3,0,0,0,0,0,0,0,0,0,0,0,41.5,0,0,0,0,35.2,0,16.9,0,0,18.6,17.6,0,0,0,0,16.6,0,
ZNF155#ENSG00000204920,100,91.8,98.9,95.4,0,0,0,0,0,0,0,22,0,50.5,43.4,0,0,0,0,36.8,0,10.2,0,0,12,16.8,0,0,0,0,12.9,0,
ZNF474#ENSG00000164185,100,95.3,96.4,91.2,0,0,0,67,64,0,0,0,0,73.4,36.8,0,0,12.9,0,0,37.9,0,0,0,0,0,38.2,36,0,31,0,12.6,
SP140L#ENSG00000185404,100,98.4,97.9,0,82.2,45.9,13.6,27.8,27.8,21.9,19.7,49.7,0,29.8,21.6,16.7,0,0,0,0,13.8,0,0,11.2,0,21.2,19.8,0,0,0,0,0,
ZNF747#ENSG00000169955,100,98.5,0,0,76.7,72.7,51.2,51.5,66.4,0,65.8,0,0,67.9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF764#ENSG00000169951,100,98.8,98,0,89.7,82.8,61.8,61.8,77.7,0,76.2,0,0,79.2,63.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF551#ENSG00000204519,100,99.3,0,95.5,0,68.7,58.7,62.7,0,49.4,0,0,41.6,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF707#ENSG00000181135,100,85.4,85.2,94.3,0,76,63.3,64.4,0,0,0,0,0,63.6,20.8,10.5,0,28,19.7,0,30.5,0,0,0,0,0,0,0,0,0,0,0,
ZNF775#ENSG00000196456,100,99.3,99.1,95.3,0,85.7,73.7,74.7,0,43.2,0,0,0,29.4,0,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DUXA#ENSG00000258873,100,97.1,97.5,92.6,78.4,52.5,0,0,61.8,0,0,52.5,0,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ARGFX#ENSG00000186103,100,97.5,83.8,80.6,70.5,0,0,0,48.9,46,46.7,0,0,61.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF789#ENSG00000198556,100,99.5,88.9,96.2,94.4,86.1,0,0,0,70.1,57.9,73.6,71.3,75.3,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF140#ENSG00000196387,100,99.8,99.8,97.8,96.7,93.4,0,0,0,89.3,0,66.7,86.4,91,45.7,0,0,0,0,0,0,0,0,0,0,0,0,21.4,0,0,0,0,
ZNF683#ENSG00000176083,100,95.2,97.3,87.4,82.8,71.4,0,47.9,49.4,64.3,0,65.8,58.4,53.1,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,22.5,24.2,21.4,
ZNF331#ENSG00000130844,100,90.1,100,98.7,95.2,87.5,0,0,66.1,77.1,0,86.2,70.8,87.3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,
ZNF446#ENSG00000083838,100,98.2,93.1,93.6,91.6,74,35.3,55.8,0,61.3,0,75.6,57.6,27.1,29.6,0,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF597#ENSG00000167981,100,98.1,98.3,93.9,88.7,66.3,60.6,62,44.8,56.6,0,63.2,0,70,34.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF691#ENSG00000164011,100,89.8,98.7,91.1,83.5,84.4,76.8,76.5,56.8,74,75.9,0,82.2,82.9,0,55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF746#ENSG00000181220,100,99.7,99.4,98.3,96.7,90.9,93.3,93.3,93.2,85,88.4,16.4,89.1,59.2,32.7,48.2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF575#ENSG00000176472,100,98.8,98.8,89,91.4,91.8,80.4,82.4,73.9,89.8,90.6,92.7,89,89.4,0,0,0,27.8,0,0,0,0,0,0,0,28.2,30.6,25.3,0,0,0,0,
ZNF791#ENSG00000173875,100,96.4,99.8,94.3,92.2,83.3,60.2,63.5,33.5,71.2,72,65.8,51,72.7,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZFP37#ENSG00000136866,100,89.5,96,92.2,90.5,84.5,60.3,63.9,61.4,65.1,69.8,73,71.8,65.1,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,
ZNF205#ENSG00000122386,100,70.2,98.7,94,90.1,85.6,52.3,68.6,46.2,77.8,75.3,77.3,52.2,79.2,14.1,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZFP69#ENSG00000187815,100,99.2,98.9,96.2,94.9,90.5,61,74.3,73.4,87.1,85.2,89.2,74,87.6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF496#ENSG00000162714,100,99.5,96.1,96.6,91.3,83,77,78.2,69.5,62.4,84,80.7,78.4,68.8,53.8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,
JRKL#ENSG00000183340,100,0,99.8,99,0,96.4,93.3,93.9,86.8,90.6,0,90.3,81.5,72.9,88,62.2,0,0,0,0,0,0,0,0,0,0,0,34.9,0,0,0,0,
ZNF787#ENSG00000142409,100,0,93.2,93.7,69.1,0,91.9,92.7,0,94,95,49.2,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZIM2#ENSG00000269699,100,0,0,0,18.4,47.2,0,0,27.5,22.8,0,42.5,30.4,35.9,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF717#ENSG00000227124,100,0,25.5,45.4,27.1,0,28,28.7,40.6,0,0,0,0,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,0,
ZNF83#ENSG00000167766,100,0,73.6,83.1,43,56,0,49.8,41.5,53.5,0,1.7,0,0,0,0.8,0,0,0,48.4,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF480#ENSG00000198464,100,0,91.4,96.4,90.8,8,46.7,45.8,0,52,0,10.3,0,0,0,6.7,0,0,0,43.4,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF888#ENSG00000213793,100,0,81.8,0,0,0,0,42.3,0,46,0,10.7,0,0,0,5.2,0,0,0,41.9,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF813#ENSG00000198346,100,0,0,94,0,0,0,46.2,0,50.4,0,13,0,0,0,5.7,0,0,0,43.6,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF578#ENSG00000258405,100,0,0,0,57.6,0,0,45.6,0,50.8,0,12.5,0,0,0,5.3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,
SRY#ENSG00000184895,100,96.6,0,88.7,0,0,35.8,34.8,0,53.4,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF678#ENSG00000181450,100,89.3,0,94.9,56.6,46.3,49.5,48.8,0,52.8,48.2,49,0,0,0,0,40.4,0,0,0,0,0,0,0,0,0,0,26.5,0,0,24,0,
ZNF554#ENSG00000172006,100,98,95.7,90.9,0,74.3,0,0,0,62.8,0,0,0,65.2,0,16.9,0,0,0,18.6,0,0,0,0,0,17.7,0,15.8,0,16.2,18.2,12.1,
ZNF599#ENSG00000153896,100,91.3,93.4,95.9,0,90.1,0,0,0,84.7,0,24.5,0,72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF211#ENSG00000121417,100,90.9,55.3,95.5,0,73.6,0,0,0,62.5,63.6,0,0,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF619#ENSG00000177873,100,98.2,97.6,92.5,0,75.6,0,0,0,0,9.1,0,0,62,0,0,0,0,0,0,16.9,0,0,0,0,0,0,0,0,0,0,0,
ZSCAN18#ENSG00000121413,100,89.8,98.4,80.2,27.4,51.8,37.5,39.9,43.8,0,0,45.2,0,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF562#ENSG00000171466,100,99.1,97.2,77.2,75.1,0,58.2,57.7,0,0,0,40.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF334#ENSG00000198185,100,99.3,93.4,91,88.1,0,58.4,69.7,0,0,58.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,0,
ZNF485#ENSG00000198298,100,84.6,85,93.7,81.6,0,42.4,40.8,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,
TFDP3#ENSG00000183434,100,95.1,93.3,85.9,67.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1,36.5,32.8,28.1,
LEUTX#ENSG00000213921,100,98.8,97.6,86.9,78,0,0,0,0,35.7,39.3,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF783#ENSG00000204946,100,98,93.2,87.7,83,0,0,0,0,46,0,57.5,60.6,33.5,0,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZSCAN5A#ENSG00000131848,100,98.6,97.4,92.7,83.5,0,35.1,35.7,35.7,44,42.1,34.1,37.7,50.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF324B#ENSG00000249471,100,91.4,98.9,94.3,83.8,0,67.8,68,0,68.6,0,23.5,0,74.3,0,0,0,0,0,32,0,0,0,0,0,0,0,0,14.2,19.5,0,0,
ZNF324#ENSG00000083812,100,95.5,97.1,91,87.5,0,70.3,70.2,0,72.5,0,23.9,0,78.5,0,0,0,0,0,32,0,0,0,0,0,0,0,0,13.7,19,0,0,
SOHLH1#ENSG00000165643,100,98.2,95.6,0,76.7,0,42.6,41.9,0,45,43.2,25.3,0,44.4,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CPXCR1#ENSG00000147183,100,97.7,96.3,82.4,72.8,63.8,0,41.9,0,0,0,0,50.5,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF846#ENSG00000196605,100,98.5,97.7,92.1,75,83.1,0,0,0,0,46.3,0,0,47.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF114#ENSG00000178150,100,96.6,96.9,89.2,0,0,0,0,0,39.8,31.7,39.3,0,50.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF705G#ENSG00000215372,100,95.7,86.3,63,0,0,0,0,34,57.7,54.3,58.3,56.7,59.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF705D#ENSG00000215343,100,84,86.7,65,0,0,0,0,35,58.7,56.3,59.3,59,61.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF705B#ENSG00000215356,100,83.3,85.7,64,0,0,0,0,35.3,59,56.7,59.7,59.3,61.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF705A#ENSG00000196946,100,84,88,65.7,0,0,0,0,35.7,59.7,56.7,60.3,59,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF705E#ENSG00000214534,100,96.7,86.7,64.3,0,0,0,0,35,59.3,56.3,59.3,58.7,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZSCAN5C#ENSG00000204532,100,97.6,95,83.5,0,0,35.5,36.7,36.9,44.8,43.3,35.7,38.1,50.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZSCAN5B#ENSG00000197213,100,95.4,95.8,84.2,0,0,40.6,41.4,40,46.9,47.5,36.2,40.6,55.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ASCL4#ENSG00000187855,100,90.8,89,0,0,0,45.7,56.1,0,67.1,76.3,0,72.8,54.3,0,0,0,0,0,0,0,30.6,0,0,0,0,37.6,37,37,34.7,0,0,
ZNF510#ENSG00000081386,100,98,97.5,92.4,82.7,78.5,0,0,70.9,0,64.3,72.3,0,74.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,
ZNF582#ENSG00000018869,100,99.4,99.2,96.5,92.8,91.1,0,71,84.7,0,77.2,85.9,0,89.9,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,
ZNF689#ENSG00000156853,100,100,99.8,99.4,98.4,96.8,0,92.4,84.6,92.8,79.8,95.4,0,93.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF879#ENSG00000234284,100,91.1,99.5,96.1,96.3,90.6,80.5,80.1,87,73.9,79.6,91.5,0,89.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,
ZNF566#ENSG00000186017,100,98.6,87.6,96.7,95.9,92.1,73.3,74,76.8,89,90.7,89.5,0,89.7,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,0,0,0,0,
ZNF354C#ENSG00000177932,100,98.7,98.4,94.8,93.9,85.2,75.5,74,0,78.2,73.5,83.9,0,78.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
ZNF382#ENSG00000161298,100,99.6,99.8,97.5,95.8,89.8,76.5,76.2,0,88.5,87.3,89.5,0,84.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7,0,
ZNF558#ENSG00000167785,100,99.3,99.5,97.3,93.3,90.5,51.2,79.1,0,86.1,86.8,0,0,87.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZFP82#ENSG00000181007,100,100,100,98.5,91.5,92.7,83.6,85.2,0,90.8,0,24.2,0,92.9,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,0,0,0,0,
ZNF35#ENSG00000169981,100,99.8,99.4,97.5,95.3,94.5,83.5,80.6,85,88.8,0,90.1,89.9,89.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF383#ENSG00000188283,100,99.4,0,98.3,0,92.2,83.6,83.6,80.8,0,93.7,93.5,0,94.1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0,0,0,
ZNF621#ENSG00000172888,100,87.7,0,96.1,0,70.8,0,0,61.7,0,86.3,88.8,72,89.7,0,0,0,0,0,0,22.3,0,0,0,0,0,0,0,0,0,0,0,
ZNF350#ENSG00000256683,100,98.5,0,95.3,0,85.5,0,0,0,65.6,0,74.2,16.2,70.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF304#ENSG00000131845,100,67.3,75.1,94.1,0,84.8,0,0,0,62.9,0,72.7,62,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF570#ENSG00000171827,100,90.5,83.1,97.5,0,84.8,0,0,81.1,82.1,0,83.4,78.2,81.6,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,0,0,0,0,
ZNF134#ENSG00000213762,100,97.4,90.2,76.8,0,76.8,0,0,81.5,72.4,79.6,79.4,0,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF302#ENSG00000089335,100,79,85.1,0,68.2,78.1,0,0,64.1,73.1,74.5,73.6,0,73.1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0,0,
ZNF527#ENSG00000189164,100,99.2,0,0,0,90.8,0,0,22.2,80.5,88.5,79.3,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,0,0,0,0,
ZNF596#ENSG00000172748,100,99,0,93.5,86.1,83.1,0,0,0,0,74.2,72.2,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZFP69B#ENSG00000187801,100,98.9,0,78.3,91.9,89,0,0,0,0,83.3,0,0,82.2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF665#ENSG00000197497,100,72.6,0,89.2,0,0,0,61.1,0,0,0,0,0,47.3,0,0,36.1,0,0,0,0,0,0,0,0,0,0,22.9,0,0,21.4,0,
ZNF853#ENSG00000236609,100,0,0,93.8,0,76.5,56.1,64.2,0,0,0,0,0,0,0,0,0,5.2,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,
THAP8#ENSG00000161277,100,48.5,94.9,91.6,88,78.1,0,0,65,67.9,69.3,65.3,0,0,0,0,0,0,0,19,0,19.3,0,0,18.6,0,0,0,0,0,21.2,9.1,
ZNF26#ENSG00000198393,100,99.6,99.8,98.5,96.4,91.2,0,0,89.9,50.7,91.6,92.1,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,0,
ZNF793#ENSG00000188227,100,98.5,99.8,96.8,94.1,89.7,0,0,76.8,76.6,43.1,84.5,0,78.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF354B#ENSG00000178338,100,99.7,98,96.4,93.8,87.1,0,0,82,85.9,0,89.1,0,85.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,
ZFP57#ENSG00000204644,100,98.7,97.9,93.1,86,66,29.5,31.3,59,56.2,60.8,37.3,0,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF333#ENSG00000160961,100,98.8,94.6,94.1,88.4,75.2,0,0,50.2,67.5,73.8,0,0,54.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF157#ENSG00000147117,100,94.7,99.6,98.2,94.5,84.2,0,0,63.6,76.7,77.3,14.2,0,89.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,0,
ZNF782#ENSG00000196597,100,99.1,98.1,93.7,71.2,82.5,0,0,37.2,74.5,61.5,9.4,0,72.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,0,
ZNF674#ENSG00000251192,100,91,93.3,94.5,85.9,84.5,0,0,0,74.2,77.6,0,0,56.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,
ZNF614#ENSG00000142556,100,99.5,98.5,96.1,94.4,80,0,0,0,72.5,61.7,0,9.1,76.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF567#ENSG00000189042,100,99.5,99.2,0,93.2,94.7,0,0,85,90.4,90.4,21,85.8,87.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,0,
ZNF829#ENSG00000185869,100,79.3,0,94.5,77.2,79.7,0,0,0,72.5,72.3,55.4,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,0,0,0,0,
ZNF584#ENSG00000171574,100,99.8,0,93.6,87.2,75.1,0,0,64.8,65.1,72.2,75.1,0,73.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF568#ENSG00000198453,100,86.3,0,98,96.3,94.1,0,0,44.9,86.2,0,78.4,0,87.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,
ZNF317#ENSG00000130803,100,99.2,0,96.3,97,93.6,80.8,81.2,78,86.6,87.7,87.1,88.7,86.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF784#ENSG00000179922,100,99.4,0,90.4,95.4,92,81.7,74,0,78.6,76.5,87.9,81.7,81.4,0,0,0,0,0,22.3,27.9,0,0,0,0,0,0,0,0,14.6,0,0,
HES3#ENSG00000173673,100,80.1,0,75.8,83.9,76.3,60.2,63.4,46.8,73.1,62.4,63.4,70.4,56.5,0,0,0,0,0,0,0,0,0,19.9,25.8,36,29,0,0,0,0,0,
ZFP42#ENSG00000179059,100,98.1,98.4,0,74.2,0,51.9,52.9,71.9,61.3,65.2,61.3,58.7,67.4,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF576#ENSG00000124444,100,100,99.4,0,94.1,0,0,0,62.4,82.9,79.4,85.3,80,85.3,0,0,0,0,0,0,0,25.9,31.8,0,32.9,30,25.9,0,0,0,0,0,
SOX15#ENSG00000129194,100,99.6,98.3,0,93.6,0,0,74.2,77.3,81.1,84.1,83.7,79.8,82.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CRX#ENSG00000105392,100,0,100,0,84.3,0,97,96.7,92.3,97.7,97,68.2,96.7,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HOXB5#ENSG00000120075,100,100,99.3,0,99.6,0,98.9,98.9,98.5,92.2,99.6,99.3,52,99.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,
ZNF32#ENSG00000169740,100,100,100,90.8,100,0,96.3,94.9,97.4,97.8,90.8,99.6,97.4,97.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,0,
ZNF358#ENSG00000198816,100,97.5,99.3,0,90.7,88,80.8,82.9,69,84.9,0,0,81,0,0,18.1,0,0,0,0,24.5,0,0,0,0,12,0,0,0,0,19,0,
ALX4#ENSG00000052850,100,87.1,98.8,0,89.8,0,89.3,89.8,91.5,56,0,93.7,92.7,73,0,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZGLP1#ENSG00000220201,100,99.3,99.3,0,75.3,54.2,54.6,53.9,43.5,62,60.9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,24.4,0,0,0,0,0,
ZNF648#ENSG00000179930,100,98.4,98.6,0,90.1,80.3,63.2,63.7,0,74.1,63.7,77.6,0,79.2,0,0,0,0,48.1,0,0,0,0,0,0,34.7,32.2,0,0,0,0,17.1,
ZNF133#ENSG00000125846,100,91.8,91.9,88.8,88.3,82.2,59.8,0,78.4,0,79.5,81.1,0,81.7,0,0,0,0,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF165#ENSG00000197279,100,99.4,97.9,95.9,89.7,84.9,0,0,0,80.4,82.7,43.7,0,82.7,0,0,10.7,13,30.3,33.2,0,0,0,0,0,0,0,0,0,0,0,0,
PEG3#ENSG00000198300,100,99.1,98.9,86.6,92.4,82.6,65.8,65.2,82.6,56,62.2,52.7,53.3,73.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FLYWCH1#ENSG00000059122,100,94,98.9,94.8,75.4,71.4,64.2,63.4,56.3,74.2,77.5,78.9,65.1,56,0,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BATF2#ENSG00000168062,100,97.8,97.1,90.9,83.9,71.5,40.9,61.7,64.6,70.4,70.1,68.2,65,71.2,0,19.3,0,0,0,0,0,12.4,0,0,0,11.7,0,0,0,0,0,0,
NOTO#ENSG00000214513,100,99.2,95.6,90.8,70.5,54.6,44.6,50.6,59.8,55,59,0,49.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,17.5,
ZNF251#ENSG00000198169,100,91.1,92.1,95.2,91.1,79.1,65.7,66.3,52.8,0,62.1,0,0,0,20.3,0,0,8.2,0,0,15.4,0,0,0,0,0,0,0,0,0,0,0,
FIZ1#ENSG00000179943,100,99.6,46,97,0,94.4,86.1,86.1,0,44.4,92.1,26.2,29,69.6,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF524#ENSG00000171443,100,99.2,98.9,95.8,0,88.3,68.6,73.5,0,0,64,79.2,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,16.7,20.8,19.3,
ZNF529#ENSG00000186020,100,98.6,98.2,77.4,0,81.5,0,0,0,0,69.8,77.8,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,17.9,0,0,0,0,
ZNF132#ENSG00000131849,100,98.7,98.9,95,0,81.4,0,0,0,62,37,80.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF792#ENSG00000180884,100,99.1,97.6,95.1,0,82.6,0,0,0,61.2,66.3,71,0,73.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF169#ENSG00000175787,100,98.3,61.9,96.5,0,88.6,53.6,54.1,0,76.1,59.9,78.4,0,79.9,0,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF274#ENSG00000171606,100,99.7,99.7,88.1,0,76.1,50.5,51.5,35.5,64,60.5,47.8,42.9,64.8,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF135#ENSG00000176293,100,87.5,89.6,92.4,0,85.5,0,39.1,0,81.4,81.1,0,75.2,83.1,0,0,35,0,0,0,0,0,0,0,0,0,0,22.3,0,0,21.4,0,
ZNF461#ENSG00000197808,100,0,91.1,91.3,0,73.4,0,44,49.6,62.9,60.9,12.3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,0,0,0,0,
ZSCAN26#ENSG00000197062,100,0,98.3,89.5,88.3,60.5,70.1,68.8,80.3,81,82.8,0,0,72.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF182#ENSG00000147118,100,0,99.2,98.4,93.6,90,81.1,82.6,66.8,89.8,89.8,57.9,79.8,90.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,0,
ZBED6#ENSG00000257315,100,0,99.6,0,0,0,0,86,86.3,87.6,89.9,90.6,90.6,89.4,0,0,0,0,50.2,0,24.4,0,0,0,0,0,0,0,10.7,14.1,10.4,12,
SPZ1#ENSG00000164299,100,0,87.2,74.2,75.8,0,41.4,42.3,42.3,50.7,54.4,57.7,41.4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ZNF175#ENSG00000105497,100,0,89.7,0,81.2,72.3,47.7,46.6,0,0,68.4,33.6,0,0,0,0,0,0,0,0,0,9.8,0,10.7,4.6,8.9,0,0,0,0,0,0,
